cliente_id,monto,fecha,tipo_operacion,sector_actividad,fraccion,EsEfectivo,EsInternacional,SectorAltoRiesgo,fin_de_semana,es_nocturno,es_monto_redondo,frecuencia_mensual,mes,dia_semana,quincena,monto_6m,ops_6m,monto_max_6m,monto_std_6m,ops_relativas,diversidad_operaciones,concentracion_temporal,ratio_vs_promedio,posible_burst,clasificacion_lfpiorpi,anomaly_score_iso,is_outlier_iso,cluster_kmeans,dist_to_cluster_center,is_dbscan_noise,cluster_dbscan,anomaly_score_pca,anomaly_score_composite
CLT70142,53303.62,2025-06-07,efectivo,automotriz,VIII_vehiculos,1,0,0,1,1,0,13,6,5,0,260150.26,8.0,70139.34,26197.71925854329,0.0004333333333333,1.0928305535284886,21.24246747066885,0.9802920774918268,1,inusual,-0.00100368080122748,1,7,6.556509642904342,1,-1,16.952839900514988,0.678924972047775
CLT69682,260412.65,2025-04-17,tarjeta,automotriz,VIII_vehiculos,0,0,0,0,1,0,13,4,3,1,502112.25,9.0,260412.65,79454.58136338835,0.0004333333333333,1.2711814802605796,20.19600920674151,5.068727237071013,0,inusual,-0.03250974365625303,1,3,6.744609305178833,1,-1,8.196842545146346,0.5764045078019054
CLT47707,35169.08,2025-02-07,tarjeta,joyeria_metales,XI_joyeria,0,0,0,0,1,0,13,2,4,0,259892.33,4.0,144168.31,59617.88839259649,0.0004333333333333,1.3516811946858949,22.6091627979508,0.5367109579931366,1,inusual,0.05175185491696299,0,7,5.335765985160839,1,-1,16.422995246041772,0.572797504389414
CLT42778,52096.28,2024-12-20,tarjeta,inmobiliaria,V_inmuebles,0,0,0,0,1,0,13,12,4,0,58434.01,2.0,52096.28,32356.181002263693,0.0004333333333333,1.2047933096947845,25.24005954946632,0.0748229722317381,1,inusual,0.05836135028974476,0,7,5.4834531758299905,1,-1,16.158021861061002,0.564942936347275
CLT24335,92881.84,2025-09-14,transferencia_nacional,joyeria_metales,XI_joyeria,0,0,0,1,1,0,8,9,6,1,237766.83,6.0,116792.14,51120.09859065248,0.0002666666666666,0.6615632381579821,33.15475976746167,1.7086706626686563,1,inusual,0.03491676983817882,0,7,4.4606082121504045,1,-1,16.179398444559205,0.5631090839508013
CLT48983,135969.51,2025-09-25,efectivo,inmobiliaria,V_inmuebles,1,0,0,0,1,0,3,9,3,0,230720.25,2.0,135969.51,29146.07177916864,0.0001,0.6365141682948128,224.8599564173221,1.351476948870843,1,inusual,0.07126064908102758,0,7,5.749887408724251,1,-1,16.347431481969462,0.5606775367320291
CLT98039,161470.43,2025-08-14,transferencia_internacional,automotriz,VIII_vehiculos,0,1,0,0,1,0,13,8,3,1,657160.22,9.0,161725.85,57862.78963568642,0.0004333333333333,1.3061066090853948,18.2133816938885,0.3929403903952371,0,inusual,-0.029519644213185425,1,3,6.364624522582822,1,-1,7.924716348429758,0.5573569699497266
CLT96772,14530.76,2025-10-25,transferencia_nacional,automotriz,VIII_vehiculos,0,0,0,1,1,0,16,10,5,0,565506.53,11.0,126452.0,43870.38639140951,0.0005333333333333,0.9832739442463888,21.09795747279365,0.2591424643221802,0,inusual,0.030589195166439098,0,3,7.680479244715536,1,-1,9.458370279990884,0.5504163894805598
CLT96772,9178.56,2025-10-14,tarjeta,automotriz,VIII_vehiculos,0,0,0,0,1,0,16,10,1,1,507187.4,9.0,126452.0,46914.73431684073,0.0005333333333333,0.9832739442463888,21.09795747279365,0.1636910015256593,0,inusual,0.005517618000891011,0,3,6.861825615189584,1,-1,8.934358737069138,0.5473920525677314
CLT37594,93031.8,2025-10-14,tarjeta,automotriz,VIII_vehiculos,0,0,0,0,1,0,8,10,1,1,418346.02,6.0,164272.27,74601.49273231566,0.0002666666666666,1.3862943611198906,35.18251730347792,1.7278347907652611,1,inusual,0.04272769467980431,0,7,4.131710274483095,1,-1,16.10512410614002,0.5431630767287785
